outcome,AgeGroup,Stage,candidate_joinpoints,n_joinpoints,aic,bic,selected_by_bic,dispersion
Incidence,50-64,Overall,2012,1,191.2476020167834,194.0809189542827,False,3.111411524533739
Incidence,50-64,Overall,2013,1,189.99829273323155,192.83160967073087,False,3.01982619282608
Incidence,50-64,Overall,2014,1,188.93853473761942,191.77185167511874,False,2.9458421887197734
Incidence,50-64,Overall,2015,1,187.80383064924536,190.63714758674467,False,2.8709959522800554
Incidence,50-64,Overall,2016,1,185.1731817512681,188.0064986887674,False,2.695009685536559
Incidence,50-64,Overall,2017,1,182.0485065546244,184.88182349212371,False,2.4934163836999748
Incidence,50-64,Overall,2018,1,180.78866142346476,183.62197836096408,False,2.4167265853395072
Incidence,50-64,Overall,2019,1,180.024785632898,182.8581025703973,False,2.3873345226317886
Incidence,50-64,Overall,2008;2012,2,187.01262819484748,190.79038411151325,False,2.905844956846687
Incidence,50-64,Overall,2008;2013,2,185.35834338726136,189.13609930392712,False,2.787621418548333
Incidence,50-64,Overall,2008;2014,2,184.68298989011828,188.46074580678405,False,2.7422732248034607
Incidence,50-64,Overall,2008;2015,2,183.97543679531293,187.7531927119787,False,2.698823089418626
Incidence,50-64,Overall,2008;2016,2,180.88488768116042,184.6626435978262,False,2.482922747590593
Incidence,50-64,Overall,2008;2017,2,177.55326069145872,181.3310166081245,False,2.256870075778486
Incidence,50-64,Overall,2008;2018,2,177.131129169651,180.90888508631676,True,2.234874936982418
Incidence,50-64,Overall,2008;2019,2,177.17439354969906,180.95214946636483,False,2.265746924596928
Incidence,50-64,Overall,2009;2013,2,186.42595329345602,190.2037092101218,False,2.8566763487657485
Incidence,50-64,Overall,2009;2014,2,185.81098935743762,189.5887452741034,False,2.816211158970081
Incidence,50-64,Overall,2009;2015,2,185.13759041330468,188.91534632997045,False,2.7754171472239597
Incidence,50-64,Overall,2009;2016,2,181.98222789284273,185.7599838095085,False,2.5549670303765972
Incidence,50-64,Overall,2009;2017,2,178.62041819450656,182.39817411117232,False,2.326894942339757
Incidence,50-64,Overall,2009;2018,2,178.2558337466793,182.03358966334505,False,2.3088268661394427
Incidence,50-64,Overall,2009;2019,2,178.32642467896972,182.10418059563548,False,2.341289079509305
Incidence,50-64,Overall,2010;2014,2,185.9175286500339,189.69528456669966,False,2.8251631477817805
Incidence,50-64,Overall,2010;2015,2,185.40185609121352,189.17961200787929,False,2.7949828819705633
Incidence,50-64,Overall,2010;2016,2,182.17316863553765,185.95092455220342,False,2.569090506893131
Incidence,50-64,Overall,2010;2017,2,178.79658018697216,182.57433610363793,False,2.3398695713116164
Incidence,50-64,Overall,2010;2018,2,178.58341078874662,182.3611667054124,False,2.3318220563715317
Incidence,50-64,Overall,2010;2019,2,178.75315999660677,182.53091591327254,False,2.3708699819555012
Incidence,50-64,Overall,2011;2015,2,186.2229284179341,190.00068433459987,False,2.848156564197355
Incidence,50-64,Overall,2011;2016,2,182.854381904212,186.63213782087777,False,2.61252822994749
Incidence,50-64,Overall,2011;2017,2,179.41570651827578,183.19346243494155,False,2.379161310620297
Incidence,50-64,Overall,2011;2018,2,179.2794684412081,183.05722435787388,False,2.3761998600281933
Incidence,50-64,Overall,2011;2019,2,179.4726752642714,183.25043118093717,False,2.4161869699327676
Incidence,50-64,Overall,2012;2016,2,183.2491876350423,187.02694355170806,False,2.6367501157625117
Incidence,50-64,Overall,2012;2017,2,179.7260727737514,183.50382869041718,False,2.3978497016706672
Incidence,50-64,Overall,2012;2018,2,179.71941758963203,183.4971735062978,False,2.4037180302698204
Incidence,50-64,Overall,2012;2019,2,179.9609762146772,183.73873213134297,False,2.4463994515665446
Incidence,50-64,Overall,2013;2017,2,180.11429033829972,183.8920462549655,False,2.419383215567017
Incidence,50-64,Overall,2013;2018,2,180.21964257317427,183.99739848984004,False,2.4335594966237077
Incidence,50-64,Overall,2013;2019,2,180.4715467839227,184.24930270058846,False,2.4762495843982206
Incidence,50-64,Overall,2014;2018,2,179.96257104483755,183.7403269615033,False,2.418159976988024
Incidence,50-64,Overall,2014;2019,2,180.46482830988543,184.2425842265512,False,2.477758896350805
Incidence,50-64,Overall,2015;2019,2,180.2960876862743,184.07384360294006,False,2.4704071961982508
Incidence,50-64,Regional,None,0,154.38002262370108,156.26890058203395,False,2.592906935495627
Incidence,50-64,Regional,2008,1,153.9101594719782,156.74347640947752,False,2.571030326306595
Incidence,50-64,Regional,2009,1,151.43856535956877,154.2718822970681,False,2.3906286901971807
Incidence,50-64,Regional,2010,1,148.6571370579842,151.4904539954835,False,2.200158926017256
Incidence,50-64,Regional,2011,1,147.4751998352395,150.3085167727388,False,2.126805588646755
Incidence,50-64,Regional,2012,1,144.4683514544741,147.3016683919734,False,1.9107371820786578
Incidence,50-64,Regional,2013,1,142.0201349059308,144.85345184343012,False,1.7393275519208617
Incidence,50-64,Regional,2014,1,140.9590553966787,143.79237233417803,False,1.664901190797105
Incidence,50-64,Regional,2015,1,139.75355328366055,142.58687022115987,False,1.5829904503026835
Incidence,50-64,Regional,2016,1,139.5374385491114,142.37075548661073,False,1.5714820101759084
Incidence,50-64,Regional,2017,1,138.73606959038824,141.56938652788756,True,1.5197968066007286
Incidence,50-64,Regional,2018,1,139.3090870187848,142.1424039562841,False,1.5643830699925283
Incidence,50-64,Regional,2019,1,138.76076126986064,141.59407820735996,False,1.533720605911957
Incidence,50-64,Regional,2008;2012,2,142.2299675501916,146.00772346685736,False,1.7515951776647725
Incidence,50-64,Regional,2008;2013,2,140.3613796207808,144.13913553744658,False,1.6041543153813878
Incidence,50-64,Regional,2008;2014,2,140.43613712768857,144.21389304435434,False,1.6054081394775788
Incidence,50-64,Regional,2008;2015,2,139.98901318940793,143.7667691060737,False,1.5699103282655105
Incidence,50-64,Regional,2008;2016,2,140.52106685063686,144.29882276730262,False,1.6104111262360414
Incidence,50-64,Regional,2008;2017,2,140.136533912197,143.91428982886276,False,1.582754300080406
Incidence,50-64,Regional,2008;2018,2,141.08633368136924,144.864089598035,False,1.6562946594051808
Incidence,50-64,Regional,2008;2019,2,140.6761695395386,144.45392545620436,False,1.6320659722021456
Incidence,50-64,Regional,2009;2013,2,141.29160733876768,145.06936325543344,False,1.6669964302609677
Incidence,50-64,Regional,2009;2014,2,141.32494968034513,145.1027055970109,False,1.6662857281100591
Incidence,50-64,Regional,2009;2015,2,140.77083730958265,144.5485932262484,False,1.623603733493184
Incidence,50-64,Regional,2009;2016,2,141.13830665024093,144.9160625669067,False,1.6521628436787001
Incidence,50-64,Regional,2009;2017,2,140.59337589823463,144.3711318149004,False,1.6132738699268026
Incidence,50-64,Regional,2009;2018,2,141.30743252410645,145.0851884407722,False,1.6689016525399825
Incidence,50-64,Regional,2009;2019,2,140.7367071334075,144.51446305007326,False,1.6329275043046352
Incidence,50-64,Regional,2010;2014,2,141.98259236903084,145.7603482856966,False,1.7045506974051945
Incidence,50-64,Regional,2010;2015,2,141.27920866111288,145.05696457777864,False,1.654142761157902
Incidence,50-64,Regional,2010;2016,2,141.448465386486,145.22622130315176,False,1.6704912845847057
Incidence,50-64,Regional,2010;2017,2,140.73490206769355,144.51265798435932,False,1.6210917333938406
Incidence,50-64,Regional,2010;2018,2,141.1992560760271,144.97701199269287,False,1.6592946286752537
Incidence,50-64,Regional,2010;2019,2,140.47414747109045,144.25190338775622,False,1.6128208518227014
Incidence,50-64,Regional,2011;2015,2,140.93233238554956,144.71008830221533,False,1.6299283440497179
Incidence,50-64,Regional,2011;2016,2,141.3531340107728,145.13088992743857,False,1.6640620696177046
Incidence,50-64,Regional,2011;2017,2,140.72076790836007,144.49852382502584,False,1.6202011818935125
Incidence,50-64,Regional,2011;2018,2,141.2222021977004,144.99995811436617,False,1.661248841824013
Incidence,50-64,Regional,2011;2019,2,140.48964123321974,144.2673971498855,False,1.6143643872619777
Incidence,50-64,Regional,2012;2016,2,141.5308680111181,145.30862392778386,False,1.6760185422006642
Incidence,50-64,Regional,2012;2017,2,140.69345125808982,144.4712071747556,False,1.6176016790372976
Incidence,50-64,Regional,2012;2018,2,140.89774338170488,144.67549929837065,False,1.6358159519398459
Incidence,50-64,Regional,2012;2019,2,140.02106735208042,143.7988232687462,False,1.5781947378694157
Incidence,50-64,Regional,2013;2017,2,140.5587442117755,144.33650012844126,False,1.6075686324840823
Incidence,50-64,Regional,2013;2018,2,140.55189632898575,144.32965224565152,False,1.6096684945619657
Incidence,50-64,Regional,2013;2019,2,139.60529132023294,143.3830472368987,False,1.5468663101550264
Incidence,50-64,Regional,2014;2018,2,140.6324639576207,144.41021987428647,False,1.6139922761780154
Incidence,50-64,Regional,2014;2019,2,139.70352067005194,143.4812765867177,False,1.5521946518876557
Incidence,50-64,Regional,2015;2019,2,139.71583311189653,143.4935890285623,False,1.5525075722552748
Incidence,65+,Distant,None,0,135.31459853250664,137.2034764908395,False,1.0
Incidence,65+,Distant,2008,1,134.43982195662235,137.27313889412167,False,1.0
Incidence,65+,Distant,2009,1,134.3377796040186,137.17109654151793,False,1.0
Incidence,65+,Distant,2010,1,133.63107130307694,136.46438824057626,False,1.0
Incidence,65+,Distant,2011,1,133.10877345888733,135.94209039638665,True,1.0
Incidence,65+,Distant,2012,1,133.38333098985876,136.21664792735808,False,1.0
Incidence,65+,Distant,2013,1,133.67171973974374,136.50503667724306,False,1.0
Incidence,65+,Distant,2014,1,133.93414572634052,136.76746266383984,False,1.0
Incidence,65+,Distant,2015,1,134.82298723585345,137.65630417335277,False,1.0
Incidence,65+,Distant,2016,1,135.69347638906217,138.5267933265615,False,1.0
Incidence,65+,Distant,2017,1,136.00880505162587,138.8421219891252,False,1.0
Incidence,65+,Distant,2018,1,136.73412826997145,139.56744520747077,False,1.0
Incidence,65+,Distant,2019,1,137.10893325296118,139.9422501904605,False,1.0
Incidence,65+,Distant,2008;2012,2,135.35313524286906,139.13089115953483,False,1.0
Incidence,65+,Distant,2008;2013,2,135.50018586664157,139.27794178330734,False,1.0
Incidence,65+,Distant,2008;2014,2,135.5754028285364,139.35315874520217,False,1.0
Incidence,65+,Distant,2008;2015,2,136.00416100070672,139.78191691737248,False,1.0
Incidence,65+,Distant,2008;2016,2,136.30435804241318,140.08211395907895,False,1.0
Incidence,65+,Distant,2008;2017,2,136.34607666332047,140.12383257998624,False,1.0
Incidence,65+,Distant,2008;2018,2,136.43837599722744,140.2161319138932,False,1.0
Incidence,65+,Distant,2008;2019,2,136.35347443730765,140.13123035397342,False,1.0
Incidence,65+,Distant,2009;2013,2,135.59830444207313,139.3760603587389,False,1.0
Incidence,65+,Distant,2009;2014,2,135.68808592554743,139.4658418422132,False,1.0
Incidence,65+,Distant,2009;2015,2,136.07756405342658,139.85531997009235,False,1.0
Incidence,65+,Distant,2009;2016,2,136.29503844357012,140.0727943602359,False,1.0
Incidence,65+,Distant,2009;2017,2,136.3130070763714,140.09076299303717,False,1.0
Incidence,65+,Distant,2009;2018,2,136.3030987668059,140.08085468347167,False,1.0
Incidence,65+,Distant,2009;2019,2,136.14942400685234,139.9271799235181,False,1.0
Incidence,65+,Distant,2010;2014,2,135.44696597202267,139.22472188868844,False,1.0
Incidence,65+,Distant,2010;2015,2,135.6109402833202,139.38869619998596,False,1.0
Incidence,65+,Distant,2010;2016,2,135.61083642401206,139.38859234067783,False,1.0
Incidence,65+,Distant,2010;2017,2,135.60898037518123,139.386736291847,False,1.0
Incidence,65+,Distant,2010;2018,2,135.40951962986063,139.1872755465264,False,1.0
Incidence,65+,Distant,2010;2019,2,135.1514342203271,138.92919013699287,False,1.0
Incidence,65+,Distant,2011;2015,2,135.0366734926811,138.81442940934687,False,1.0
Incidence,65+,Distant,2011;2016,2,134.83524224493365,138.61299816159942,False,1.0
Incidence,65+,Distant,2011;2017,2,134.8862568217688,138.66401273843456,False,1.0
Incidence,65+,Distant,2011;2018,2,134.51883388515498,138.29658980182074,False,1.0
Incidence,65+,Distant,2011;2019,2,134.18778482069098,137.96554073735675,False,1.0
Incidence,65+,Distant,2012;2016,2,134.8469453035027,138.62470122016848,False,1.0
Incidence,65+,Distant,2012;2017,2,134.97213370057122,138.749889617237,False,1.0
Incidence,65+,Distant,2012;2018,2,134.50696628850554,138.2847222051713,False,1.0
Incidence,65+,Distant,2012;2019,2,134.1441062739367,137.92186219060247,False,1.0
Incidence,65+,Distant,2013;2017,2,134.96760358251345,138.74535949917922,False,1.0
Incidence,65+,Distant,2013;2018,2,134.39581044289756,138.17356635956332,False,1.0
Incidence,65+,Distant,2013;2019,2,134.01913967691115,137.79689559357692,False,1.0
Incidence,65+,Distant,2014;2018,2,134.01245291892607,137.79020883559184,False,1.0
Incidence,65+,Distant,2014;2019,2,133.6743527538866,137.45210867055238,False,1.0
Incidence,65+,Distant,2015;2019,2,134.52293951819186,138.30069543485763,False,1.0
Incidence,65+,Localized,None,0,144.11734180875717,146.00621976709004,False,1.7429974104063657
Incidence,65+,Localized,2008,1,143.1271951151849,145.9605120526842,False,1.6653041454411364
Incidence,65+,Localized,2009,1,144.7985019667485,147.6318189042478,False,1.7770307221090718
Incidence,65+,Localized,2010,1,145.73537898127276,148.56869591877208,False,1.834908947306552
Incidence,65+,Localized,2011,1,146.0592679631423,148.89258490064162,False,1.8514426168595914
Incidence,65+,Localized,2012,1,146.11669310199966,148.95001003949898,False,1.851569466019821
Incidence,65+,Localized,2013,1,146.01214508362028,148.8454620211196,False,1.8419107389129812
Incidence,65+,Localized,2014,1,145.3715851033747,148.20490204087403,False,1.795935063597326
Incidence,65+,Localized,2015,1,144.42836334329144,147.26168028079076,False,1.7326410303983324
Incidence,65+,Localized,2016,1,143.82388016244965,146.65719709994897,False,1.691929214108908
Incidence,65+,Localized,2017,1,143.26764328879932,146.10096022629864,False,1.6577178741019998
Incidence,65+,Localized,2018,1,141.81963316507543,144.65295010257475,False,1.5666493845471263
Incidence,65+,Localized,2019,1,140.95660853254768,143.789925470047,False,1.51358105516484
Incidence,65+,Localized,2008;2012,2,139.54527017905266,143.32302609571843,False,1.401211132119821
Incidence,65+,Localized,2008;2013,2,139.34663551591436,143.12439143258013,False,1.3951657423455992
Incidence,65+,Localized,2008;2014,2,137.19466134931096,140.97241726597673,False,1.2418853371419791
Incidence,65+,Localized,2008;2015,2,135.64531394292644,139.4230698595922,False,1.1336625844379642
Incidence,65+,Localized,2008;2016,2,135.67476722688258,139.45252314354835,False,1.1338297199350558
Incidence,65+,Localized,2008;2017,2,135.8345460832075,139.61230199987327,False,1.1492659837045225
Incidence,65+,Localized,2008;2018,2,134.29096369216816,138.06871960883393,False,1.0417258218041807
Incidence,65+,Localized,2008;2019,2,133.91435557554172,137.6921114922075,True,1.0161384315247506
Incidence,65+,Localized,2009;2013,2,141.72744727249605,145.50520318916182,False,1.5580371380529747
Incidence,65+,Localized,2009;2014,2,139.3850786390214,143.16283455568717,False,1.3895481409615278
Incidence,65+,Localized,2009;2015,2,137.78014646925524,141.557902385921,False,1.277354119427383
Incidence,65+,Localized,2009;2016,2,137.8745174051568,141.65227332182258,False,1.2835984879341913
Incidence,65+,Localized,2009;2017,2,138.07171007255604,141.8494659892218,False,1.3029812364570152
Incidence,65+,Localized,2009;2018,2,136.51209357483123,140.289849491497,False,1.1943770679466297
Incidence,65+,Localized,2009;2019,2,136.14364317060227,139.92139908726804,False,1.170139054368303
Incidence,65+,Localized,2010;2014,2,141.2720685000113,145.04982441667707,False,1.5154458317671422
Incidence,65+,Localized,2010;2015,2,139.55540267053283,143.3331585871986,False,1.3959572886436526
Incidence,65+,Localized,2010;2016,2,139.68028010071316,143.45803601737893,False,1.4056777984332565
Incidence,65+,Localized,2010;2017,2,139.8778749639692,143.65563088063496,False,1.425811609233874
Incidence,65+,Localized,2010;2018,2,138.28289226163443,142.0606481783002,False,1.3148906598466483
Incidence,65+,Localized,2010;2019,2,137.8992766952282,141.67703261189396,False,1.2900015037564796
Incidence,65+,Localized,2011;2015,2,140.0779765677196,143.85573248438536,False,1.4314842472574145
Incidence,65+,Localized,2011;2016,2,140.39041596235074,144.1681718790165,False,1.4550936050834442
Incidence,65+,Localized,2011;2017,2,140.69109101500794,144.4688469316737,False,1.4823391586570316
Incidence,65+,Localized,2011;2018,2,139.08027314286278,142.85802905952855,False,1.3697122764668312
Incidence,65+,Localized,2011;2019,2,138.73017002871057,142.50792594537634,False,1.3468814287936055
Incidence,65+,Localized,2012;2016,2,140.16374508641974,143.9415010030855,False,1.4434353725939126
Incidence,65+,Localized,2012;2017,2,140.7735340915533,144.55129000821907,False,1.490823001594939
Incidence,65+,Localized,2012;2018,2,139.18604523837774,142.9638011550435,False,1.3779141448261616
Incidence,65+,Localized,2012;2019,2,138.94521926796438,142.72297518463014,False,1.3617670642237407
Incidence,65+,Localized,2013;2017,2,140.9752427659783,144.75299868264406,False,1.5028451409323675
Incidence,65+,Localized,2013;2018,2,139.40397809657537,143.18173401324114,False,1.3887909164239531
Incidence,65+,Localized,2013;2019,2,139.2762753002584,143.05403121692416,False,1.3799887133501825
Incidence,65+,Localized,2014;2018,2,141.15516717189627,144.93292308856203,False,1.499025769718343
Incidence,65+,Localized,2014;2019,2,140.81757913838703,144.5953350550528,False,1.477521087513139
Incidence,65+,Localized,2015;2019,2,141.73487810468876,145.51263402135453,False,1.535208401426465
Incidence,65+,Overall,None,0,190.709213729113,192.59809168744587,False,3.0002334413115572
Incidence,65+,Overall,2008,1,192.12781326854076,194.96113020604008,False,3.1570668443642735
Incidence,65+,Overall,2009,1,192.57507494997185,195.40839188747117,False,3.183053978210703
Incidence,65+,Overall,2010,1,192.70523781071108,195.5385547482104,False,3.1867271668007815
Incidence,65+,Overall,2011,1,192.60425033493402,195.43756727243334,False,3.176876888064448
Incidence,65+,Overall,2012,1,192.2694046988297,195.10272163632902,False,3.151151818228375
Incidence,65+,Overall,2013,1,191.58311496352098,194.4164319010203,False,3.10316291243534
Incidence,65+,Overall,2014,1,189.873131587123,192.70644852462232,False,2.986434308653502
Incidence,65+,Overall,2015,1,187.84332999379637,190.6766469312957,False,2.852074503261768
Incidence,65+,Overall,2016,1,186.0696656982218,188.90298263572112,False,2.7387126701882893
Incidence,65+,Overall,2017,1,184.44233225360847,187.2756491911078,False,2.642256674763817
Incidence,65+,Overall,2018,1,179.8299524175602,182.66326935505953,False,2.3551194319272715
Incidence,65+,Overall,2019,1,175.1884252452694,178.02174218276872,False,2.073578825959457
Incidence,65+,Overall,2008;2012,2,189.45543085021916,193.23318676688493,False,3.0381261912784083
Incidence,65+,Overall,2008;2013,2,188.08893341865712,191.8666893353229,False,2.946122306719959
Incidence,65+,Overall,2008;2014,2,184.78627347069016,188.56402938735593,False,2.71428013942686
Incidence,65+,Overall,2008;2015,2,182.00572066106622,185.783476577732,False,2.5232838529047847
Incidence,65+,Overall,2008;2016,2,180.37018067860265,184.14793659526842,False,2.4173887732086907
Incidence,65+,Overall,2008;2017,2,179.22355571863045,183.00131163529622,False,2.355099091584679
Incidence,65+,Overall,2008;2018,2,173.84978515203,177.62754106869576,False,1.9967141324942532
Incidence,65+,Overall,2008;2019,2,168.96580714984975,172.74356306651552,True,1.6796975045347693
Incidence,65+,Overall,2009;2013,2,188.66589992779325,192.44365584445902,False,2.9849489949815267
Incidence,65+,Overall,2009;2014,2,185.0779848580048,188.85574077467058,False,2.7322564186063247
Incidence,65+,Overall,2009;2015,2,182.22806225851662,186.00581817518238,False,2.536690890700966
Incidence,65+,Overall,2009;2016,2,180.6966072725951,184.47436318926086,False,2.4390865205668955
Incidence,65+,Overall,2009;2017,2,179.68160745170917,183.45936336837494,False,2.387126681150437
Incidence,65+,Overall,2009;2018,2,174.2239191983507,178.00167511501647,False,2.0222569354494206
Incidence,65+,Overall,2009;2019,2,169.3359563393209,173.11371225598666,False,1.7046692603623417
Incidence,65+,Overall,2010;2014,2,185.65073033942622,189.428486256092,False,2.767219025685996
Incidence,65+,Overall,2010;2015,2,182.6942520635272,186.47200798019296,False,2.5651010929772693
Incidence,65+,Overall,2010;2016,2,181.2574931315629,185.03524904822868,False,2.4756103973942554
Incidence,65+,Overall,2010;2017,2,180.35562807872054,184.1333839953863,False,2.432741424504005
Incidence,65+,Overall,2010;2018,2,174.80624484700843,178.5840007636742,False,2.0610066313321758
Incidence,65+,Overall,2010;2019,2,169.90833165450204,173.6860875711678,False,1.742557163588202
Incidence,65+,Overall,2011;2015,2,181.4270793892448,185.20483530591056,False,2.484014644647773
Incidence,65+,Overall,2011;2016,2,180.38221239479174,184.1599683114575,False,2.422868659333302
Incidence,65+,Overall,2011;2017,2,179.83070829672386,183.60846421338962,False,2.4048848603929835
Incidence,65+,Overall,2011;2018,2,174.1696401427855,177.94739605945128,False,2.0241017289698693
Incidence,65+,Overall,2011;2019,2,169.30484349896778,173.08259941563355,False,1.7070964574419825
Incidence,65+,Overall,2012;2016,2,179.8214772272603,183.59923314392606,False,2.389552341265166
Incidence,65+,Overall,2012;2017,2,179.69589268524237,183.47364860190814,False,2.4009811630865614
Incidence,65+,Overall,2012;2018,2,173.909155713823,177.68691163048877,False,2.009658852207614
Incidence,65+,Overall,2012;2019,2,169.0834556118674,172.86121152853318,False,1.6943809948147386
Incidence,65+,Overall,2013;2017,2,179.87094585002887,183.64870176669464,False,2.416006829936511
Incidence,65+,Overall,2013;2018,2,173.9068770504773,177.68463296714307,False,2.0099968735702056
Incidence,65+,Overall,2013;2019,2,169.11833024094483,172.8960861576106,False,1.696258185268398
Incidence,65+,Overall,2014;2018,2,175.8026602393819,179.58041615604768,False,2.131395604390995
Incidence,65+,Overall,2014;2019,2,170.8347657207729,174.61252163743868,False,1.806337577316683
Incidence,65+,Overall,2015;2019,2,171.64493887384288,175.42269479050864,False,1.8574246059828743
Incidence,65+,Regional,None,0,166.7575393480927,168.64641730642558,False,2.9214842943485957
Incidence,65+,Regional,2008,1,165.42648828036656,168.25980521786587,False,2.880918255582527
Incidence,65+,Regional,2009,1,164.87695771979878,167.7102746572981,False,2.8474951319802355
Incidence,65+,Regional,2010,1,163.27295397197986,166.10627090947918,False,2.7373366090950695
Incidence,65+,Regional,2011,1,162.57145623669612,165.40477317419544,False,2.689874814333729
Incidence,65+,Regional,2012,1,161.68398564283237,164.5173025803317,False,2.6341150585567563
Incidence,65+,Regional,2013,1,160.00936230468898,162.8426792421883,False,2.5277381633666796
Incidence,65+,Regional,2014,1,156.98298791167028,159.8163048491696,False,2.329099790482518
Incidence,65+,Regional,2015,1,155.75652923904855,158.58984617654787,False,2.2431355684265224
Incidence,65+,Regional,2016,1,154.94442305568947,157.7777399931888,False,2.193478362305876
Incidence,65+,Regional,2017,1,152.67121609255648,155.5045330300558,False,2.0541748403491167
Incidence,65+,Regional,2018,1,147.90786965100943,150.74118658850875,False,1.758171971862632
Incidence,65+,Regional,2019,1,142.40503185280912,145.23834879030844,True,1.426168247812657
Incidence,65+,Regional,2008;2012,2,163.3397284405604,167.11748435722618,False,2.786396971158783
Incidence,65+,Regional,2008;2013,2,161.60954448022886,165.38730039689463,False,2.6693170454951685
Incidence,65+,Regional,2008;2014,2,158.32686612184204,162.1046220385078,False,2.4372087936491926
Incidence,65+,Regional,2008;2015,2,157.32477624861707,161.10253216528284,False,2.3612858933525347
Incidence,65+,Regional,2008;2016,2,156.72936578379284,160.5071217004586,False,2.3248549805782925
Incidence,65+,Regional,2008;2017,2,154.5087936527015,158.28654956936728,False,2.180134299033847
Incidence,65+,Regional,2008;2018,2,149.68147817287138,153.45923408953715,False,1.8587038699398664
Incidence,65+,Regional,2008;2019,2,144.12962560892322,147.907381525589,False,1.49967215988977
Incidence,65+,Regional,2009;2013,2,161.1997598630292,164.97751577969495,False,2.641878343219154
Incidence,65+,Regional,2009;2014,2,157.75046982540394,161.5282257420697,False,2.3967710908802897
Incidence,65+,Regional,2009;2015,2,156.93404965540734,160.7118055720731,False,2.3337766401197744
Incidence,65+,Regional,2009;2016,2,156.5022393816008,160.27999529826656,False,2.3094388273378805
Incidence,65+,Regional,2009;2017,2,154.32427489207342,158.1020308087392,False,2.1677534237049483
Incidence,65+,Regional,2009;2018,2,149.45523119329977,153.23298710996553,False,1.8426511741136598
Incidence,65+,Regional,2009;2019,2,143.87587426665726,147.65363018332303,False,1.4808991257400783
Incidence,65+,Regional,2010;2014,2,157.86923748054846,161.64699339721423,False,2.4030012045876887
Incidence,65+,Regional,2010;2015,2,157.07203114724052,160.8497870639063,False,2.3424068429169576
Incidence,65+,Regional,2010;2016,2,156.63563432231948,160.41339023898524,False,2.318394356377735
Incidence,65+,Regional,2010;2017,2,154.43647504248176,158.21423095914753,False,2.1753184493116726
Incidence,65+,Regional,2010;2018,2,149.5513787780759,153.32913469474167,False,1.8490478029489121
Incidence,65+,Regional,2010;2019,2,143.95765541921185,147.73541133587761,False,1.4861307280414178
Incidence,65+,Regional,2011;2015,2,156.50312909941368,160.28088501607945,False,2.3055702619478384
Incidence,65+,Regional,2011;2016,2,156.35077504630314,160.1285309629689,False,2.3013656860404215
Incidence,65+,Regional,2011;2017,2,154.20823085303556,157.98598676970133,False,2.1619031170731433
Incidence,65+,Regional,2011;2018,2,149.25357613065128,153.03133204731705,False,1.8298783178935727
Incidence,65+,Regional,2011;2019,2,143.61846353085073,147.3962194475165,False,1.4630749449782159
Incidence,65+,Regional,2012;2016,2,155.98068425702394,159.7584401736897,False,2.2785083159679336
Incidence,65+,Regional,2012;2017,2,153.92019031335894,157.6979462300247,False,2.1441524533946175
Incidence,65+,Regional,2012;2018,2,148.87884066983696,152.65659658650273,False,1.8046873863094428
Incidence,65+,Regional,2012;2019,2,143.19867788976558,146.97643380643134,False,1.433428658528529
Incidence,65+,Regional,2013;2017,2,153.92072991184733,157.6984858285131,False,2.1432607379597615
Incidence,65+,Regional,2013;2018,2,148.7717148288631,152.54947074552888,False,1.7954500238018876
Incidence,65+,Regional,2013;2019,2,143.03311987921998,146.81087579588575,False,1.4192812626141877
Incidence,65+,Regional,2014;2018,2,149.24820292065618,153.02595883732195,False,1.8251690434223675
Incidence,65+,Regional,2014;2019,2,143.42236438094002,147.2001202976058,False,1.443111259480502
Incidence,65+,Regional,2015;2019,2,142.62904605520427,146.40680197187004,False,1.3889751150976095
IBM,20-49,,None,0,116.13349213838335,118.02237009671623,False,1.0
IBM,20-49,,2008,1,117.85160986786731,120.68492680536663,False,1.0
IBM,20-49,,2009,1,117.31766848105696,120.15098541855627,False,1.0
IBM,20-49,,2010,1,117.00203053125776,119.83534746875708,False,1.0
IBM,20-49,,2011,1,116.732139064658,119.56545600215732,False,1.0
IBM,20-49,,2012,1,116.12020627574807,118.9535232132474,False,1.0
IBM,20-49,,2013,1,115.69854935268911,118.53186629018843,False,1.0
IBM,20-49,,2014,1,115.14088985091973,117.97420678841905,False,1.0
IBM,20-49,,2015,1,114.72946739288004,117.56278433037936,False,1.0
IBM,20-49,,2016,1,114.52751394989009,117.36083088738941,True,1.0
IBM,20-49,,2017,1,115.22058926024835,118.05390619774766,False,1.0
IBM,20-49,,2018,1,116.14629189476263,118.97960883226195,False,1.0
IBM,20-49,,2019,1,116.66651943827071,119.49983637577003,False,1.0
IBM,20-49,,2008;2012,2,117.04961458589975,120.82737050256551,False,1.0
IBM,20-49,,2008;2013,2,116.7953352525989,120.57309116926467,False,1.0
IBM,20-49,,2008;2014,2,116.32345167747991,120.10120759414568,False,1.0
IBM,20-49,,2008;2015,2,116.07441046705543,119.8521663837212,False,1.0
IBM,20-49,,2008;2016,2,116.06846356752425,119.84621948419002,False,1.0
IBM,20-49,,2008;2017,2,117.05081951583496,120.82857543250071,False,1.0
IBM,20-49,,2008;2018,2,118.12592861423344,121.9036845308992,False,1.0
IBM,20-49,,2008;2019,2,118.66599022322545,122.4437461398912,False,1.0
IBM,20-49,,2009;2013,2,117.24315500407599,121.02091092074176,False,1.0
